label,speaker,take,id
2,jackson,28,2_jackson_28.wav
0,george,47,0_george_47.wav
9,lucas,23,9_lucas_23.wav
6,nicolas,22,6_nicolas_22.wav
7,yweweler,49,7_yweweler_49.wav
6,nicolas,36,6_nicolas_36.wav
4,theo,19,4_theo_19.wav
9,lucas,37,9_lucas_37.wav
9,yweweler,12,9_yweweler_12.wav
2,nicolas,43,2_nicolas_43.wav
2,jackson,14,2_jackson_14.wav
6,jackson,49,6_jackson_49.wav
4,theo,31,4_theo_31.wav
4,theo,25,4_theo_25.wav
2,lucas,43,2_lucas_43.wav
4,george,9,4_george_9.wav
6,yweweler,0,6_yweweler_0.wav
6,lucas,1,6_lucas_1.wav
3,george,42,3_george_42.wav
5,jackson,17,5_jackson_17.wav
5,nicolas,40,5_nicolas_40.wav
9,yweweler,2,9_yweweler_2.wav
1,yweweler,3,1_yweweler_3.wav
4,jackson,8,4_jackson_8.wav
4,theo,3,4_theo_3.wav
9,nicolas,34,9_nicolas_34.wav
7,george,1,7_george_1.wav
1,nicolas,21,1_nicolas_21.wav
1,nicolas,35,1_nicolas_35.wav
9,nicolas,20,9_nicolas_20.wav
4,yweweler,24,4_yweweler_24.wav
7,theo,42,7_theo_42.wav
5,nicolas,1,5_nicolas_1.wav
4,yweweler,30,4_yweweler_30.wav
3,yweweler,20,3_yweweler_20.wav
4,yweweler,18,4_yweweler_18.wav
5,lucas,43,5_lucas_43.wav
3,yweweler,34,3_yweweler_34.wav
3,george,9,3_george_9.wav
5,jackson,6,5_jackson_6.wav
3,yweweler,22,3_yweweler_22.wav
5,jackson,4,5_jackson_4.wav
3,yweweler,36,3_yweweler_36.wav
5,lucas,41,5_lucas_41.wav
5,nicolas,3,5_nicolas_3.wav
7,theo,40,7_theo_40.wav
4,yweweler,26,4_yweweler_26.wav
4,yweweler,32,4_yweweler_32.wav
1,nicolas,23,1_nicolas_23.wav
7,george,3,7_george_3.wav
9,nicolas,36,9_nicolas_36.wav
4,theo,1,4_theo_1.wav
1,lucas,49,1_lucas_49.wav
5,jackson,29,5_jackson_29.wav
9,nicolas,22,9_nicolas_22.wav
1,nicolas,37,1_nicolas_37.wav
1,jackson,48,1_jackson_48.wav
9,yweweler,0,9_yweweler_0.wav
5,nicolas,42,5_nicolas_42.wav
5,jackson,15,5_jackson_15.wav
3,george,40,3_george_40.wav
6,lucas,3,6_lucas_3.wav
9,jackson,49,9_jackson_49.wav
1,yweweler,1,1_yweweler_1.wav
4,theo,33,4_theo_33.wav
2,jackson,16,2_jackson_16.wav
2,nicolas,41,2_nicolas_41.wav
9,yweweler,38,9_yweweler_38.wav
6,yweweler,2,6_yweweler_2.wav
2,lucas,41,2_lucas_41.wav
4,theo,27,4_theo_27.wav
6,nicolas,20,6_nicolas_20.wav
9,lucas,21,9_lucas_21.wav
0,george,45,0_george_45.wav
9,yweweler,10,9_yweweler_10.wav
9,lucas,35,9_lucas_35.wav
7,nicolas,8,7_nicolas_8.wav
6,nicolas,34,6_nicolas_34.wav
0,george,3,0_george_3.wav
6,lucas,49,6_lucas_49.wav
6,jackson,1,6_jackson_1.wav
6,nicolas,6,6_nicolas_6.wav
3,theo,17,3_theo_17.wav
1,jackson,5,1_jackson_5.wav
4,lucas,46,4_lucas_46.wav
1,theo,4,1_theo_4.wav
8,george,29,8_george_29.wav
6,theo,12,6_theo_12.wav
2,yweweler,47,2_yweweler_47.wav
1,nicolas,2,1_nicolas_2.wav
8,george,15,8_george_15.wav
5,yweweler,43,5_yweweler_43.wav
0,yweweler,5,0_yweweler_5.wav
9,george,27,9_george_27.wav
9,george,33,9_george_33.wav
6,george,4,6_george_4.wav
8,yweweler,4,8_yweweler_4.wav
4,jackson,11,4_jackson_11.wav
4,nicolas,46,4_nicolas_46.wav
1,theo,36,1_theo_36.wav
4,jackson,39,4_jackson_39.wav
8,nicolas,26,8_nicolas_26.wav
0,nicolas,33,0_nicolas_33.wav
0,nicolas,27,0_nicolas_27.wav
8,nicolas,32,8_nicolas_32.wav
1,theo,22,1_theo_22.wav
7,george,41,7_george_41.wav
6,yweweler,12,6_yweweler_12.wav
5,theo,49,5_theo_49.wav
8,theo,35,8_theo_35.wav
7,nicolas,30,7_nicolas_30.wav
3,lucas,6,3_lucas_6.wav
3,lucas,46,3_lucas_46.wav
8,yweweler,49,8_yweweler_49.wav
7,nicolas,24,7_nicolas_24.wav
8,theo,21,8_theo_21.wav
8,lucas,32,8_lucas_32.wav
7,yweweler,6,7_yweweler_6.wav
1,yweweler,16,1_yweweler_16.wav
3,nicolas,9,3_nicolas_9.wav
7,nicolas,18,7_nicolas_18.wav
3,nicolas,45,3_nicolas_45.wav
3,jackson,12,3_jackson_12.wav
4,george,44,4_george_44.wav
8,lucas,26,8_lucas_26.wav
2,theo,45,2_theo_45.wav
2,jackson,0,2_jackson_0.wav
9,theo,2,9_theo_2.wav
1,george,4,1_george_4.wav
2,nicolas,7,2_nicolas_7.wav
2,nicolas,6,2_nicolas_6.wav
9,theo,3,9_theo_3.wav
1,george,5,1_george_5.wav
2,jackson,1,2_jackson_1.wav
2,theo,44,2_theo_44.wav
7,nicolas,19,7_nicolas_19.wav
8,lucas,27,8_lucas_27.wav
4,george,45,4_george_45.wav
3,jackson,13,3_jackson_13.wav
3,nicolas,44,3_nicolas_44.wav
1,yweweler,17,1_yweweler_17.wav
7,yweweler,7,7_yweweler_7.wav
8,lucas,33,8_lucas_33.wav
3,nicolas,8,3_nicolas_8.wav
7,nicolas,25,7_nicolas_25.wav
8,theo,20,8_theo_20.wav
8,theo,34,8_theo_34.wav
5,theo,48,5_theo_48.wav
6,yweweler,13,6_yweweler_13.wav
8,yweweler,48,8_yweweler_48.wav
3,lucas,47,3_lucas_47.wav
3,lucas,7,3_lucas_7.wav
7,nicolas,31,7_nicolas_31.wav
0,nicolas,26,0_nicolas_26.wav
7,george,40,7_george_40.wav
1,theo,23,1_theo_23.wav
8,nicolas,33,8_nicolas_33.wav
8,nicolas,27,8_nicolas_27.wav
4,jackson,38,4_jackson_38.wav
1,theo,37,1_theo_37.wav
0,nicolas,32,0_nicolas_32.wav
8,yweweler,5,8_yweweler_5.wav
6,george,5,6_george_5.wav
9,george,32,9_george_32.wav
4,nicolas,47,4_nicolas_47.wav
4,jackson,10,4_jackson_10.wav
0,yweweler,4,0_yweweler_4.wav
9,george,26,9_george_26.wav
8,george,14,8_george_14.wav
1,nicolas,3,1_nicolas_3.wav
5,yweweler,42,5_yweweler_42.wav
8,george,28,8_george_28.wav
2,yweweler,46,2_yweweler_46.wav
6,theo,13,6_theo_13.wav
4,lucas,47,4_lucas_47.wav
1,jackson,4,1_jackson_4.wav
1,theo,5,1_theo_5.wav
3,theo,16,3_theo_16.wav
6,nicolas,7,6_nicolas_7.wav
6,jackson,0,6_jackson_0.wav
6,lucas,48,6_lucas_48.wav
0,george,2,0_george_2.wav
9,yweweler,11,9_yweweler_11.wav
6,nicolas,35,6_nicolas_35.wav
7,nicolas,9,7_nicolas_9.wav
9,lucas,34,9_lucas_34.wav
9,lucas,20,9_lucas_20.wav
6,nicolas,21,6_nicolas_21.wav
0,george,44,0_george_44.wav
2,lucas,40,2_lucas_40.wav
6,yweweler,3,6_yweweler_3.wav
4,theo,26,4_theo_26.wav
4,theo,32,4_theo_32.wav
9,yweweler,39,9_yweweler_39.wav
2,nicolas,40,2_nicolas_40.wav
2,jackson,17,2_jackson_17.wav
1,yweweler,0,1_yweweler_0.wav
9,jackson,48,9_jackson_48.wav
9,yweweler,1,9_yweweler_1.wav
1,jackson,49,1_jackson_49.wav
3,george,41,3_george_41.wav
6,lucas,2,6_lucas_2.wav
5,jackson,14,5_jackson_14.wav
5,nicolas,43,5_nicolas_43.wav
9,nicolas,23,9_nicolas_23.wav
1,nicolas,36,1_nicolas_36.wav
1,nicolas,22,1_nicolas_22.wav
5,jackson,28,5_jackson_28.wav
1,lucas,48,1_lucas_48.wav
4,theo,0,4_theo_0.wav
9,nicolas,37,9_nicolas_37.wav
7,george,2,7_george_2.wav
4,yweweler,33,4_yweweler_33.wav
7,theo,41,7_theo_41.wav
4,yweweler,27,4_yweweler_27.wav
5,nicolas,2,5_nicolas_2.wav
5,jackson,5,5_jackson_5.wav
5,lucas,40,5_lucas_40.wav
3,yweweler,37,3_yweweler_37.wav
3,yweweler,23,3_yweweler_23.wav
5,nicolas,6,5_nicolas_6.wav
4,yweweler,23,4_yweweler_23.wav
7,theo,45,7_theo_45.wav
4,yweweler,37,4_yweweler_37.wav
3,yweweler,27,3_yweweler_27.wav
3,yweweler,33,3_yweweler_33.wav
5,lucas,44,5_lucas_44.wav
5,jackson,1,5_jackson_1.wav
5,nicolas,47,5_nicolas_47.wav
5,jackson,10,5_jackson_10.wav
6,lucas,6,6_lucas_6.wav
3,george,45,3_george_45.wav
9,yweweler,5,9_yweweler_5.wav
0,theo,49,0_theo_49.wav
4,nicolas,8,4_nicolas_8.wav
1,yweweler,4,1_yweweler_4.wav
7,george,6,7_george_6.wav
4,theo,4,4_theo_4.wav
9,nicolas,33,9_nicolas_33.wav
1,nicolas,26,1_nicolas_26.wav
1,nicolas,32,1_nicolas_32.wav
5,jackson,38,5_jackson_38.wav
9,nicolas,27,9_nicolas_27.wav
0,george,40,0_george_40.wav
6,nicolas,25,6_nicolas_25.wav
9,lucas,24,9_lucas_24.wav
9,lucas,30,9_lucas_30.wav
6,nicolas,31,6_nicolas_31.wav
9,yweweler,15,9_yweweler_15.wav
2,jackson,13,2_jackson_13.wav
2,nicolas,44,2_nicolas_44.wav
4,theo,36,4_theo_36.wav
9,lucas,18,9_lucas_18.wav
6,nicolas,19,6_nicolas_19.wav
4,theo,22,4_theo_22.wav
6,yweweler,7,6_yweweler_7.wav
2,lucas,44,2_lucas_44.wav
9,yweweler,29,9_yweweler_29.wav
6,nicolas,3,6_nicolas_3.wav
3,theo,12,3_theo_12.wav
8,lucas,9,8_lucas_9.wav
0,george,6,0_george_6.wav
6,jackson,4,6_jackson_4.wav
5,yweweler,46,5_yweweler_46.wav
1,nicolas,7,1_nicolas_7.wav
8,george,10,8_george_10.wav
1,theo,1,1_theo_1.wav
8,george,38,8_george_38.wav
2,george,9,2_george_9.wav
1,jackson,0,1_jackson_0.wav
4,lucas,43,4_lucas_43.wav
6,theo,17,6_theo_17.wav
2,yweweler,42,2_yweweler_42.wav
0,nicolas,36,0_nicolas_36.wav
0,nicolas,9,0_nicolas_9.wav
1,theo,33,1_theo_33.wav
8,nicolas,23,8_nicolas_23.wav
8,nicolas,37,8_nicolas_37.wav
1,theo,27,1_theo_27.wav
7,george,44,7_george_44.wav
4,jackson,28,4_jackson_28.wav
0,nicolas,22,0_nicolas_22.wav
9,george,22,9_george_22.wav
8,jackson,48,8_jackson_48.wav
0,yweweler,0,0_yweweler_0.wav
4,jackson,14,4_jackson_14.wav
4,nicolas,43,4_nicolas_43.wav
9,george,36,9_george_36.wav
6,george,1,6_george_1.wav
0,jackson,49,0_jackson_49.wav
8,yweweler,1,8_yweweler_1.wav
8,lucas,37,8_lucas_37.wav
7,yweweler,3,7_yweweler_3.wav
1,yweweler,13,1_yweweler_13.wav
3,nicolas,40,3_nicolas_40.wav
3,jackson,17,3_jackson_17.wav
4,george,41,4_george_41.wav
8,lucas,23,8_lucas_23.wav
8,theo,18,8_theo_18.wav
5,george,9,5_george_9.wav
3,lucas,3,3_lucas_3.wav
3,lucas,43,3_lucas_43.wav
7,nicolas,35,7_nicolas_35.wav
6,yweweler,17,6_yweweler_17.wav
8,theo,30,8_theo_30.wav
8,theo,24,8_theo_24.wav
7,nicolas,21,7_nicolas_21.wav
2,nicolas,2,2_nicolas_2.wav
2,theo,40,2_theo_40.wav
2,jackson,5,2_jackson_5.wav
1,george,1,1_george_1.wav
9,theo,7,9_theo_7.wav
1,george,0,1_george_0.wav
9,theo,6,9_theo_6.wav
2,jackson,4,2_jackson_4.wav
2,theo,41,2_theo_41.wav
2,nicolas,3,2_nicolas_3.wav
8,theo,25,8_theo_25.wav
7,nicolas,20,7_nicolas_20.wav
7,nicolas,34,7_nicolas_34.wav
3,lucas,42,3_lucas_42.wav
3,lucas,2,3_lucas_2.wav
5,george,8,5_george_8.wav
8,theo,31,8_theo_31.wav
6,yweweler,16,6_yweweler_16.wav
8,theo,19,8_theo_19.wav
8,lucas,22,8_lucas_22.wav
4,george,40,4_george_40.wav
3,jackson,16,3_jackson_16.wav
3,nicolas,41,3_nicolas_41.wav
1,yweweler,12,1_yweweler_12.wav
7,yweweler,2,7_yweweler_2.wav
8,lucas,36,8_lucas_36.wav
4,nicolas,42,4_nicolas_42.wav
4,jackson,15,4_jackson_15.wav
8,yweweler,0,8_yweweler_0.wav
0,jackson,48,0_jackson_48.wav
6,george,0,6_george_0.wav
9,george,37,9_george_37.wav
9,george,23,9_george_23.wav
0,yweweler,1,0_yweweler_1.wav
8,jackson,49,8_jackson_49.wav
4,jackson,29,4_jackson_29.wav
7,george,45,7_george_45.wav
1,theo,26,1_theo_26.wav
8,nicolas,36,8_nicolas_36.wav
0,nicolas,23,0_nicolas_23.wav
0,nicolas,8,0_nicolas_8.wav
0,nicolas,37,0_nicolas_37.wav
8,nicolas,22,8_nicolas_22.wav
1,theo,32,1_theo_32.wav
2,yweweler,43,2_yweweler_43.wav
6,theo,16,6_theo_16.wav
8,george,39,8_george_39.wav
1,theo,0,1_theo_0.wav
4,lucas,42,4_lucas_42.wav
1,jackson,1,1_jackson_1.wav
2,george,8,2_george_8.wav
5,yweweler,47,5_yweweler_47.wav
8,george,11,8_george_11.wav
1,nicolas,6,1_nicolas_6.wav
6,jackson,5,6_jackson_5.wav
8,lucas,8,8_lucas_8.wav
0,george,7,0_george_7.wav
3,theo,13,3_theo_13.wav
6,nicolas,2,6_nicolas_2.wav
4,theo,23,4_theo_23.wav
9,yweweler,28,9_yweweler_28.wav
2,lucas,45,2_lucas_45.wav
6,yweweler,6,6_yweweler_6.wav
2,nicolas,45,2_nicolas_45.wav
2,jackson,12,2_jackson_12.wav
6,nicolas,18,6_nicolas_18.wav
9,lucas,19,9_lucas_19.wav
4,theo,37,4_theo_37.wav
6,nicolas,30,6_nicolas_30.wav
9,lucas,31,9_lucas_31.wav
9,yweweler,14,9_yweweler_14.wav
0,george,41,0_george_41.wav
9,lucas,25,9_lucas_25.wav
6,nicolas,24,6_nicolas_24.wav
1,nicolas,33,1_nicolas_33.wav
9,nicolas,26,9_nicolas_26.wav
5,jackson,39,5_jackson_39.wav
9,nicolas,32,9_nicolas_32.wav
4,theo,5,4_theo_5.wav
7,george,7,7_george_7.wav
1,nicolas,27,1_nicolas_27.wav
4,nicolas,9,4_nicolas_9.wav
1,yweweler,5,1_yweweler_5.wav
6,lucas,7,6_lucas_7.wav
3,george,44,3_george_44.wav
5,jackson,11,5_jackson_11.wav
5,nicolas,46,5_nicolas_46.wav
0,theo,48,0_theo_48.wav
9,yweweler,4,9_yweweler_4.wav
5,lucas,45,5_lucas_45.wav
3,yweweler,32,3_yweweler_32.wav
5,jackson,0,5_jackson_0.wav
3,yweweler,26,3_yweweler_26.wav
4,yweweler,36,4_yweweler_36.wav
4,yweweler,22,4_yweweler_22.wav
7,theo,44,7_theo_44.wav
5,nicolas,7,5_nicolas_7.wav
2,george,48,2_george_48.wav
4,yweweler,34,4_yweweler_34.wav
3,yweweler,18,3_yweweler_18.wav
5,nicolas,5,5_nicolas_5.wav
7,theo,46,7_theo_46.wav
4,yweweler,20,4_yweweler_20.wav
1,lucas,9,1_lucas_9.wav
5,jackson,2,5_jackson_2.wav
3,yweweler,30,3_yweweler_30.wav
5,lucas,47,5_lucas_47.wav
3,yweweler,24,3_yweweler_24.wav
1,yweweler,7,1_yweweler_7.wav
9,nicolas,18,9_nicolas_18.wav
9,yweweler,6,9_yweweler_6.wav
1,nicolas,19,1_nicolas_19.wav
5,nicolas,44,5_nicolas_44.wav
5,jackson,13,5_jackson_13.wav
3,george,46,3_george_46.wav
6,lucas,5,6_lucas_5.wav
9,nicolas,24,9_nicolas_24.wav
1,nicolas,31,1_nicolas_31.wav
1,nicolas,25,1_nicolas_25.wav
7,george,5,7_george_5.wav
4,theo,7,4_theo_7.wav
9,nicolas,30,9_nicolas_30.wav
2,jackson,38,2_jackson_38.wav
9,yweweler,16,9_yweweler_16.wav
9,lucas,33,9_lucas_33.wav
6,nicolas,32,6_nicolas_32.wav
6,nicolas,26,6_nicolas_26.wav
9,lucas,27,9_lucas_27.wav
0,george,43,0_george_43.wav
6,yweweler,4,6_yweweler_4.wav
7,theo,9,7_theo_9.wav
2,lucas,47,2_lucas_47.wav
0,yweweler,49,0_yweweler_49.wav
4,theo,21,4_theo_21.wav
9,theo,49,9_theo_49.wav
4,theo,35,4_theo_35.wav
7,jackson,9,7_jackson_9.wav
2,jackson,10,2_jackson_10.wav
2,nicolas,47,2_nicolas_47.wav
3,theo,11,3_theo_11.wav
6,nicolas,0,6_nicolas_0.wav
6,jackson,7,6_jackson_7.wav
0,george,5,0_george_5.wav
3,theo,39,3_theo_39.wav
1,nicolas,4,1_nicolas_4.wav
8,george,13,8_george_13.wav
6,theo,28,6_theo_28.wav
5,yweweler,45,5_yweweler_45.wav
6,george,49,6_george_49.wav
6,theo,14,6_theo_14.wav
2,yweweler,41,2_yweweler_41.wav
1,jackson,3,1_jackson_3.wav
4,lucas,40,4_lucas_40.wav
1,theo,2,1_theo_2.wav
0,nicolas,21,0_nicolas_21.wav
8,nicolas,34,8_nicolas_34.wav
1,theo,24,1_theo_24.wav
7,george,47,7_george_47.wav
1,theo,30,1_theo_30.wav
8,nicolas,20,8_nicolas_20.wav
0,nicolas,35,0_nicolas_35.wav
9,george,35,9_george_35.wav
6,george,2,6_george_2.wav
0,lucas,48,0_lucas_48.wav
8,yweweler,2,8_yweweler_2.wav
1,theo,18,1_theo_18.wav
4,jackson,17,4_jackson_17.wav
4,nicolas,40,4_nicolas_40.wav
0,yweweler,3,0_yweweler_3.wav
9,george,21,9_george_21.wav
7,jackson,49,7_jackson_49.wav
3,nicolas,43,3_nicolas_43.wav
3,jackson,14,3_jackson_14.wav
4,george,42,4_george_42.wav
8,lucas,20,8_lucas_20.wav
7,yweweler,0,7_yweweler_0.wav
8,lucas,34,8_lucas_34.wav
1,yweweler,10,1_yweweler_10.wav
6,yweweler,28,6_yweweler_28.wav
7,nicolas,22,7_nicolas_22.wav
3,jackson,8,3_jackson_8.wav
8,theo,27,8_theo_27.wav
1,yweweler,38,1_yweweler_38.wav
3,jackson,28,3_jackson_28.wav
6,yweweler,14,6_yweweler_14.wav
8,theo,33,8_theo_33.wav
3,lucas,40,3_lucas_40.wav
3,lucas,0,3_lucas_0.wav
7,nicolas,36,7_nicolas_36.wav
2,nicolas,1,2_nicolas_1.wav
9,theo,4,9_theo_4.wav
1,george,2,1_george_2.wav
7,lucas,48,7_lucas_48.wav
2,theo,43,2_theo_43.wav
2,jackson,6,2_jackson_6.wav
2,jackson,7,2_jackson_7.wav
2,theo,42,2_theo_42.wav
9,theo,5,9_theo_5.wav
7,lucas,49,7_lucas_49.wav
1,george,3,1_george_3.wav
2,nicolas,0,2_nicolas_0.wav
8,theo,32,8_theo_32.wav
6,yweweler,15,6_yweweler_15.wav
7,nicolas,37,7_nicolas_37.wav
3,lucas,1,3_lucas_1.wav
3,lucas,41,3_lucas_41.wav
7,nicolas,23,7_nicolas_23.wav
3,jackson,29,3_jackson_29.wav
1,yweweler,39,1_yweweler_39.wav
8,theo,26,8_theo_26.wav
3,jackson,9,3_jackson_9.wav
6,yweweler,29,6_yweweler_29.wav
1,yweweler,11,1_yweweler_11.wav
8,lucas,35,8_lucas_35.wav
7,yweweler,1,7_yweweler_1.wav
7,jackson,48,7_jackson_48.wav
8,lucas,21,8_lucas_21.wav
4,george,43,4_george_43.wav
3,jackson,15,3_jackson_15.wav
3,nicolas,42,3_nicolas_42.wav
0,yweweler,2,0_yweweler_2.wav
9,george,20,9_george_20.wav
8,yweweler,3,8_yweweler_3.wav
0,lucas,49,0_lucas_49.wav
6,george,3,6_george_3.wav
9,george,34,9_george_34.wav
4,nicolas,41,4_nicolas_41.wav
4,jackson,16,4_jackson_16.wav
1,theo,19,1_theo_19.wav
8,nicolas,21,8_nicolas_21.wav
1,theo,31,1_theo_31.wav
0,nicolas,34,0_nicolas_34.wav
0,nicolas,20,0_nicolas_20.wav
7,george,46,7_george_46.wav
1,theo,25,1_theo_25.wav
8,nicolas,35,8_nicolas_35.wav
4,lucas,41,4_lucas_41.wav
1,jackson,2,1_jackson_2.wav
1,theo,3,1_theo_3.wav
2,yweweler,40,2_yweweler_40.wav
6,theo,15,6_theo_15.wav
6,george,48,6_george_48.wav
8,george,12,8_george_12.wav
1,nicolas,5,1_nicolas_5.wav
5,yweweler,44,5_yweweler_44.wav
6,theo,29,6_theo_29.wav
0,george,4,0_george_4.wav
3,theo,38,3_theo_38.wav
6,jackson,6,6_jackson_6.wav
6,nicolas,1,6_nicolas_1.wav
3,theo,10,3_theo_10.wav
4,theo,34,4_theo_34.wav
9,theo,48,9_theo_48.wav
2,nicolas,46,2_nicolas_46.wav
2,jackson,11,2_jackson_11.wav
7,jackson,8,7_jackson_8.wav
2,lucas,46,2_lucas_46.wav
7,theo,8,7_theo_8.wav
6,yweweler,5,6_yweweler_5.wav
4,theo,20,4_theo_20.wav
0,yweweler,48,0_yweweler_48.wav
9,lucas,26,9_lucas_26.wav
6,nicolas,27,6_nicolas_27.wav
0,george,42,0_george_42.wav
9,yweweler,17,9_yweweler_17.wav
2,jackson,39,2_jackson_39.wav
6,nicolas,33,6_nicolas_33.wav
9,lucas,32,9_lucas_32.wav
1,nicolas,24,1_nicolas_24.wav
9,nicolas,31,9_nicolas_31.wav
4,theo,6,4_theo_6.wav
7,george,4,7_george_4.wav
9,nicolas,25,9_nicolas_25.wav
1,nicolas,30,1_nicolas_30.wav
1,nicolas,18,1_nicolas_18.wav
9,yweweler,7,9_yweweler_7.wav
3,george,47,3_george_47.wav
6,lucas,4,6_lucas_4.wav
5,jackson,12,5_jackson_12.wav
5,nicolas,45,5_nicolas_45.wav
9,nicolas,19,9_nicolas_19.wav
1,yweweler,6,1_yweweler_6.wav
3,yweweler,25,3_yweweler_25.wav
5,jackson,3,5_jackson_3.wav
5,lucas,46,5_lucas_46.wav
3,yweweler,31,3_yweweler_31.wav
7,theo,47,7_theo_47.wav
4,yweweler,21,4_yweweler_21.wav
5,nicolas,4,5_nicolas_4.wav
3,yweweler,19,3_yweweler_19.wav
1,lucas,8,1_lucas_8.wav
2,george,49,2_george_49.wav
4,yweweler,35,4_yweweler_35.wav
